Gun_Vac, Gun_Cross, SRF_Cavity_Vac, HE_Sraight_Vac, Insulating_Vac, E_Station_Vac, BH_OC_Temp, DBA_Pipe_Temp, Cu_Gun_Temp, HE_Straight_Col, DBA_Dump_CHWR, DBA_Dump_CHWS, Tuner_Plate_Temp, Gate_Valve_Downstream_Temp, Gate_Valve_Upstream_Temp, Loop_Bypass_CHWS, Loop_Bypass_CHWR, DBA_Coupler, Coupler_Shoulder, Solenoid_4_Temp, Solenoid_5_Temp
1585902726513.67, 178.25735550645425, 178.2688186333959, 178.28028176033757, 178.29174488727924, 178.37198677587094, 178.3949130297543, 30101.00537575767, 30105.00537575767, 30103.00537575767, 30111.00537575767, 30311.00537575767, 30309.00537575767, 30109.00537575767, 30267.00537575767, 30263.00537575767, 30297.00537575767, 30299.00537575767, 30261.00537575767, 30211.00537575767, 30269.00537575767, 30271.00537575767
1585902726770.001, 180.84079544133039, 180.85242470054658, 180.86405395976277, 180.87568321897893, 180.95708803349225, 180.98034655192464, 30101.005453667203, 30105.005453667203, 30103.005453667203, 30111.005453667203, 30311.005453667203, 30309.005453667203, 30109.005453667203, 30267.005453667203, 30263.005453667203, 30297.005453667203, 30299.005453667203, 30261.005453667203, 30211.005453667203, 30269.005453667203, 30271.005453667203
1585902727042.6523, 183.42423537620652, 183.43603076769725, 183.44782615918794, 183.45962155067863, 183.54218929111357, 183.565780074095, 30101.00553157673, 30105.00553157673, 30103.00553157673, 30111.00553157673, 30311.00553157673, 30309.00553157673, 30109.00553157673, 30267.00553157673, 30263.00553157673, 30297.00553157673, 30299.00553157673, 30261.00553157673, 30211.00553157673, 30269.00553157673, 30271.00553157673
1585902727312.1855, 186.00767531108266, 186.0196368348479, 186.0315983586131, 186.04355988237833, 186.1272905487349, 186.15121359626534, 30101.005609486263, 30105.005609486263, 30103.005609486263, 30111.005609486263, 30311.005609486263, 30309.005609486263, 30109.005609486263, 30267.005609486263, 30263.005609486263, 30297.005609486263, 30299.005609486263, 30261.005609486263, 30211.005609486263, 30269.005609486263, 30271.005609486263
1585902727571.6123, 188.59111524595883, 188.60324290199856, 188.6153705580383, 188.62749821407803, 188.7123918063562, 188.73664711843568, 30101.005687395795, 30105.005687395795, 30103.005687395795, 30111.005687395795, 30311.005687395795, 30309.005687395795, 30109.005687395795, 30267.005687395795, 30263.005687395795, 30297.005687395795, 30299.005687395795, 30261.005687395795, 30211.005687395795, 30269.005687395795, 30271.005687395795
1585902727838.5225, 191.17455518083497, 191.18684896914922, 191.19914275746348, 191.21143654577773, 191.29749306397753, 191.32208064060603, 30101.005765305326, 30105.005765305326, 30103.005765305326, 30111.005765305326, 30311.005765305326, 30309.005765305326, 30109.005765305326, 30267.005765305326, 30263.005765305326, 30297.005765305326, 30299.005765305326, 30261.005765305326, 30211.005765305326, 30269.005765305326, 30271.005765305326
1585902728092.6392, 193.7579951157111, 193.7704550362999, 193.78291495688867, 193.79537487747743, 193.88259432159884, 193.9075141627764, 30101.005843214858, 30105.005843214858, 30103.005843214858, 30111.005843214858, 30311.005843214858, 30309.005843214858, 30109.005843214858, 30267.005843214858, 30263.005843214858, 30297.005843214858, 30299.005843214858, 30261.005843214858, 30211.005843214858, 30269.005843214858, 30271.005843214858
1585902728355.847, 196.34143505058728, 196.35406110345056, 196.36668715631384, 196.37931320917713, 196.46769557922016, 196.49294768494676, 30101.00592112439, 30105.00592112439, 30103.00592112439, 30111.00592112439, 30311.00592112439, 30309.00592112439, 30109.00592112439, 30267.00592112439, 30263.00592112439, 30297.00592112439, 30299.00592112439, 30261.00592112439, 30211.00592112439, 30269.00592112439, 30271.00592112439
1585902728608.9255, 198.92487498546342, 198.93766717060123, 198.95045935573904, 198.96325154087685, 199.05279683684148, 199.0783812071171, 30101.00599903392, 30105.00599903392, 30103.00599903392, 30111.00599903392, 30311.00599903392, 30309.00599903392, 30109.00599903392, 30267.00599903392, 30263.00599903392, 30297.00599903392, 30299.00599903392, 30261.00599903392, 30211.00599903392, 30269.00599903392, 30271.00599903392
1585902728872.8098, 201.50831492033956, 201.5212732377519, 201.5342315551642, 201.54718987257655, 201.6378980944628, 201.66381472928745, 30101.006076943453, 30105.006076943453, 30103.006076943453, 30111.006076943453, 30311.006076943453, 30309.006076943453, 30109.006076943453, 30267.006076943453, 30263.006076943453, 30297.006076943453, 30299.006076943453, 30261.006076943453, 30211.006076943453, 30269.006076943453, 30271.006076943453
1585902729127.7197, 204.09175485521573, 204.10487930490257, 204.1180037545894, 204.13112820427625, 204.22299935208412, 204.2492482514578, 30101.006154852985, 30105.006154852985, 30103.006154852985, 30111.006154852985, 30311.006154852985, 30309.006154852985, 30109.006154852985, 30267.006154852985, 30263.006154852985, 30297.006154852985, 30299.006154852985, 30261.006154852985, 30211.006154852985, 30269.006154852985, 30271.006154852985
1585902729380.3594, 206.67519479009187, 206.68848537205324, 206.70177595401458, 206.71506653597595, 206.80810060970543, 206.83468177362815, 30101.006232762516, 30105.006232762516, 30103.006232762516, 30111.006232762516, 30311.006232762516, 30309.006232762516, 30109.006232762516, 30267.006232762516, 30263.006232762516, 30297.006232762516, 30299.006232762516, 30261.006232762516, 30211.006232762516, 30269.006232762516, 30271.006232762516
1585902729646.3848, 209.258634724968, 209.27209143920388, 209.28554815343975, 209.29900486767565, 209.39320186732675, 209.4201152957985, 30101.006310672048, 30105.006310672048, 30103.006310672048, 30111.006310672048, 30311.006310672048, 30309.006310672048, 30109.006310672048, 30267.006310672048, 30263.006310672048, 30297.006310672048, 30299.006310672048, 30261.006310672048, 30211.006310672048, 30269.006310672048, 30271.006310672048
1585902729899.178, 211.84207465984417, 211.85569750635455, 211.86932035286495, 211.88294319937535, 211.97830312494807, 212.00554881796887, 30101.00638858158, 30105.00638858158, 30103.00638858158, 30111.00638858158, 30311.00638858158, 30309.00638858158, 30109.00638858158, 30267.00638858158, 30263.00638858158, 30297.00638858158, 30299.00638858158, 30261.00638858158, 30211.00638858158, 30269.00638858158, 30271.00638858158
1585902730162.3572, 214.4255145947203, 214.4393035735052, 214.45309255229012, 214.46688153107505, 214.5634043825694, 214.59098234013922, 30101.00646649111, 30105.00646649111, 30103.00646649111, 30111.00646649111, 30311.00646649111, 30309.00646649111, 30109.00646649111, 30267.00646649111, 30263.00646649111, 30297.00646649111, 30299.00646649111, 30261.00646649111, 30211.00646649111, 30269.00646649111, 30271.00646649111
1585902730416.802, 217.00895452959645, 217.02290964065588, 217.0368647517153, 217.05081986277474, 217.1485056401907, 217.17641586230957, 30101.006544400643, 30105.006544400643, 30103.006544400643, 30111.006544400643, 30311.006544400643, 30309.006544400643, 30109.006544400643, 30267.006544400643, 30263.006544400643, 30297.006544400643, 30299.006544400643, 30261.006544400643, 30211.006544400643, 30269.006544400643, 30271.006544400643
1585902730678.0862, 219.59239446447262, 219.60651570780655, 219.62063695114048, 219.63475819447444, 219.73360689781202, 219.76184938447992, 30101.006622310175, 30105.006622310175, 30103.006622310175, 30111.006622310175, 30311.006622310175, 30309.006622310175, 30109.006622310175, 30267.006622310175, 30263.006622310175, 30297.006622310175, 30299.006622310175, 30261.006622310175, 30211.006622310175, 30269.006622310175, 30271.006622310175
1585902730934.6538, 222.17583439934876, 222.19012177495722, 222.20440915056568, 222.21869652617414, 222.31870815543334, 222.34728290665026, 30101.006700219707, 30105.006700219707, 30103.006700219707, 30111.006700219707, 30311.006700219707, 30309.006700219707, 30109.006700219707, 30267.006700219707, 30263.006700219707, 30297.006700219707, 30299.006700219707, 30261.006700219707, 30211.006700219707, 30269.006700219707, 30271.006700219707
1585902731202.2756, 224.7592743342249, 224.7737278421079, 224.78818134999085, 224.80263485787384, 224.90380941305466, 224.9327164288206, 30101.006778129235, 30105.006778129235, 30103.006778129235, 30111.006778129235, 30311.006778129235, 30309.006778129235, 30109.006778129235, 30267.006778129235, 30263.006778129235, 30297.006778129235, 30299.006778129235, 30261.006778129235, 30211.006778129235, 30269.006778129235, 30271.006778129235
1585902731461.4119, 227.34271426910104, 227.35733390925856, 227.37195354941605, 227.38657318957354, 227.48891067067598, 227.51814995099096, 30101.006856038766, 30105.006856038766, 30103.006856038766, 30111.006856038766, 30311.006856038766, 30309.006856038766, 30109.006856038766, 30267.006856038766, 30263.006856038766, 30297.006856038766, 30299.006856038766, 30261.006856038766, 30211.006856038766, 30269.006856038766, 30271.006856038766
1585902731711.9878, 229.9261542039772, 229.9409399764092, 229.95572574884122, 229.97051152127324, 230.0740119282973, 230.10358347316134, 30101.006933948298, 30105.006933948298, 30103.006933948298, 30111.006933948298, 30311.006933948298, 30309.006933948298, 30109.006933948298, 30267.006933948298, 30263.006933948298, 30297.006933948298, 30299.006933948298, 30261.006933948298, 30211.006933948298, 30269.006933948298, 30271.006933948298
1585902731968.1196, 232.50959413885334, 232.52454604355987, 232.53949794826642, 232.55444985297294, 232.6591131859186, 232.68901699533168, 30101.00701185783, 30105.00701185783, 30103.00701185783, 30111.00701185783, 30311.00701185783, 30309.00701185783, 30109.00701185783, 30267.00701185783, 30263.00701185783, 30297.00701185783, 30299.00701185783, 30261.00701185783, 30211.00701185783, 30269.00701185783, 30271.00701185783
1585902732226.4895, 235.09303407372948, 235.10815211071053, 235.12327014769158, 235.13838818467264, 235.24421444353993, 235.27445051750203, 30101.00708976736, 30105.00708976736, 30103.00708976736, 30111.00708976736, 30311.00708976736, 30309.00708976736, 30109.00708976736, 30267.00708976736, 30263.00708976736, 30297.00708976736, 30299.00708976736, 30261.00708976736, 30211.00708976736, 30269.00708976736, 30271.00708976736
1585902732478.4211, 237.67647400860565, 237.6917581778612, 237.70704234711675, 237.72232651637233, 237.82931570116125, 237.85988403967238, 30101.007167676893, 30105.007167676893, 30103.007167676893, 30111.007167676893, 30311.007167676893, 30309.007167676893, 30109.007167676893, 30267.007167676893, 30263.007167676893, 30297.007167676893, 30299.007167676893, 30261.007167676893, 30211.007167676893, 30269.007167676893, 30271.007167676893
1585902732738.414, 240.2599139434818, 240.27536424501187, 240.29081454654195, 240.30626484807203, 240.41441695878257, 240.44531756184273, 30101.007245586425, 30105.007245586425, 30103.007245586425, 30111.007245586425, 30311.007245586425, 30309.007245586425, 30109.007245586425, 30267.007245586425, 30263.007245586425, 30297.007245586425, 30299.007245586425, 30261.007245586425, 30211.007245586425, 30269.007245586425, 30271.007245586425
1585902733008.1157, 242.84335387835793, 242.85897031216254, 242.87458674596712, 242.89020317977173, 242.99951821640389, 243.03075108401308, 30101.007323495956, 30105.007323495956, 30103.007323495956, 30111.007323495956, 30311.007323495956, 30309.007323495956, 30109.007323495956, 30267.007323495956, 30263.007323495956, 30297.007323495956, 30299.007323495956, 30261.007323495956, 30211.007323495956, 30269.007323495956, 30271.007323495956
1585902733271.0789, 245.4267938132341, 245.4425763793132, 245.45835894539232, 245.47414151147143, 245.5846194740252, 245.61618460618342, 30101.007401405488, 30105.007401405488, 30103.007401405488, 30111.007401405488, 30311.007401405488, 30309.007401405488, 30109.007401405488, 30267.007401405488, 30263.007401405488, 30297.007401405488, 30299.007401405488, 30261.007401405488, 30211.007401405488, 30269.007401405488, 30271.007401405488
1585902733527.312, 248.01023374811024, 248.02618244646388, 248.0421311448175, 248.05807984317113, 248.16972073164652, 248.2016181283538, 30101.00747931502, 30105.00747931502, 30103.00747931502, 30111.00747931502, 30311.00747931502, 30309.00747931502, 30109.00747931502, 30267.00747931502, 30263.00747931502, 30297.00747931502, 30299.00747931502, 30261.00747931502, 30211.00747931502, 30269.00747931502, 30271.00747931502
1585902733790.1362, 250.59367368298638, 250.60978851361455, 250.6259033442427, 250.64201817487083, 250.75482198926784, 250.78705165052415, 30101.00755722455, 30105.00755722455, 30103.00755722455, 30111.00755722455, 30311.00755722455, 30309.00755722455, 30109.00755722455, 30267.00755722455, 30263.00755722455, 30297.00755722455, 30299.00755722455, 30261.00755722455, 30211.00755722455, 30269.00755722455, 30271.00755722455
1585902734045.629, 253.17711361786255, 253.1933945807652, 253.20967554366786, 253.22595650657053, 253.33992324688916, 253.3724851726945, 30101.007635134083, 30105.007635134083, 30103.007635134083, 30111.007635134083, 30311.007635134083, 30309.007635134083, 30109.007635134083, 30267.007635134083, 30263.007635134083, 30297.007635134083, 30299.007635134083, 30261.007635134083, 30211.007635134083, 30269.007635134083, 30271.007635134083
1585902734313.291, 255.76055355273868, 255.77700064791586, 255.79344774309305, 255.80989483827022, 255.92502450451047, 255.95791869486484, 30101.007713043615, 30105.007713043615, 30103.007713043615, 30111.007713043615, 30311.007713043615, 30309.007713043615, 30109.007713043615, 30267.007713043615, 30263.007713043615, 30297.007713043615, 30299.007713043615, 30261.007713043615, 30211.007713043615, 30269.007713043615, 30271.007713043615
1585902734580.419, 258.34399348761485, 258.3606067150665, 258.37721994251825, 258.3938331699699, 258.5101257621318, 258.5433522170352, 30101.007790953146, 30105.007790953146, 30103.007790953146, 30111.007790953146, 30311.007790953146, 30309.007790953146, 30109.007790953146, 30267.007790953146, 30263.007790953146, 30297.007790953146, 30299.007790953146, 30261.007790953146, 30211.007790953146, 30269.007790953146, 30271.007790953146
1585902734845.8455, 260.927433422491, 260.9442127822172, 260.9609921419434, 260.9777715016696, 261.0952270197531, 261.12878573920557, 30101.007868862678, 30105.007868862678, 30103.007868862678, 30111.007868862678, 30311.007868862678, 30309.007868862678, 30109.007868862678, 30267.007868862678, 30263.007868862678, 30297.007868862678, 30299.007868862678, 30261.007868862678, 30211.007868862678, 30269.007868862678, 30271.007868862678
1585902735115.4128, 263.51087335736713, 263.52781884936786, 263.5447643413686, 263.5617098333693, 263.68032827737443, 263.7142192613759, 30101.00794677221, 30105.00794677221, 30103.00794677221, 30111.00794677221, 30311.00794677221, 30309.00794677221, 30109.00794677221, 30267.00794677221, 30263.00794677221, 30297.00794677221, 30299.00794677221, 30261.00794677221, 30211.00794677221, 30269.00794677221, 30271.00794677221
1585902735388.5813, 266.09431329224327, 266.1114249165185, 266.1285365407938, 266.145648165069, 266.26542953499575, 266.29965278354626, 30101.008024681738, 30105.008024681738, 30103.008024681738, 30111.008024681738, 30311.008024681738, 30309.008024681738, 30109.008024681738, 30267.008024681738, 30263.008024681738, 30297.008024681738, 30299.008024681738, 30261.008024681738, 30211.008024681738, 30269.008024681738, 30271.008024681738
1585902735646.9634, 268.6777532271194, 268.6950309836692, 268.71230874021893, 268.7295864967687, 268.85053079261706, 268.8850863057166, 30101.00810259127, 30105.00810259127, 30103.00810259127, 30111.00810259127, 30311.00810259127, 30309.00810259127, 30109.00810259127, 30267.00810259127, 30263.00810259127, 30297.00810259127, 30299.00810259127, 30261.00810259127, 30211.00810259127, 30269.00810259127, 30271.00810259127
1585902735908.819, 271.26119316199555, 271.27863705081984, 271.2960809396441, 271.3135248284684, 271.4356320502384, 271.47051982788696, 30101.0081805008, 30105.0081805008, 30103.0081805008, 30111.0081805008, 30311.0081805008, 30309.0081805008, 30109.0081805008, 30267.0081805008, 30263.0081805008, 30297.0081805008, 30299.0081805008, 30261.0081805008, 30211.0081805008, 30269.0081805008, 30271.0081805008
